0,CountryName,Date,C1_School closing,C1_Flag_1,C1_Flag_2,C2_Workplace closing,C2_Flag_1,C2_Flag_2,C3_Cancel public events,C3_Flag_1,C3_Flag_2,C4_Restrictions on gatherings,C4_Flag_1,C4_Flag_2,C5_Close public transport,C5_Flag_1,C5_Flag_2,C6_Stay at home requirements,C6_Flag_1,C6_Flag_2,C7_Restrictions on internal movement,C7_Flag_1,C7_Flag_2,E1_Income support,E1_Flag_1,E1_Flag_2,ConfirmedCases,ConfirmedDeaths,StringencyIndex
15175,Mexico,2/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15176,Mexico,2/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15177,Mexico,2/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15178,Mexico,2/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15179,Mexico,2/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15180,Mexico,2/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15181,Mexico,2/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15182,Mexico,2/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15183,Mexico,2/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15184,Mexico,2/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15185,Mexico,2/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15186,Mexico,2/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15187,Mexico,2/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15188,Mexico,2/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15189,Mexico,2/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15190,Mexico,2/23/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15191,Mexico,2/24/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15192,Mexico,2/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15193,Mexico,2/26/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15194,Mexico,2/27/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,0
15195,Mexico,2/28/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,2.78
15196,Mexico,2/29/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,0,2.78
15197,Mexico,3/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,0,2.78
15198,Mexico,3/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,0,2.78
15199,Mexico,3/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,0,2.78
15200,Mexico,3/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,0,2.78
15201,Mexico,3/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,0,2.78
15202,Mexico,3/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,0,2.78
15203,Mexico,3/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,0,2.78
15204,Mexico,3/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,0,2.78
15205,Mexico,3/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,0,2.78
15206,Mexico,3/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,0,2.78
15207,Mexico,3/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,8,0,2.78
15208,Mexico,3/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,12,0,2.78
15209,Mexico,3/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,0,2.78
15210,Mexico,3/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,41,0,2.78
15211,Mexico,3/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,53,0,2.78
15212,Mexico,3/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,82,0,2.78
15213,Mexico,3/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,93,0,2.78
15214,Mexico,3/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,118,0,2.78
15215,Mexico,3/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,164,1,2.78
15216,Mexico,3/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,203,2,2.78
15217,Mexico,3/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,251,2,8.33
15218,Mexico,3/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,316,3,8.33
15219,Mexico,3/23/2020,3,,1,0,,,0,,,0,,,0,,,0,,,0,,,0,,,367,4,19.44
15220,Mexico,3/24/2020,3,,1,0,,,2,1,,2,1,,0,,,0,,,1,1,,0,,,405,5,52.78
15221,Mexico,3/25/2020,3,,1,0,,,2,1,,2,1,,0,,,0,,,1,1,,0,,,475,6,52.78
15222,Mexico,3/26/2020,3,,1,3,1,,2,1,,2,1,,0,,,0,,,1,1,,0,,,585,8,63.89
15223,Mexico,3/27/2020,3,,1,3,1,,2,1,,2,1,,0,,,0,,,1,1,,0,,,717,12,63.89
15224,Mexico,3/28/2020,3,,1,3,1,,2,1,,2,1,,0,,,0,,,1,1,,0,,,848,16,63.89
15225,Mexico,3/29/2020,3,,1,3,1,,2,1,,2,1,,0,,,0,,,1,1,,0,,,993,20,63.89
15226,Mexico,3/30/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1094,28,82.41
15227,Mexico,3/31/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1215,29,82.41
15228,Mexico,4/1/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1378,37,82.41
15229,Mexico,4/2/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1510,50,82.41
15230,Mexico,4/3/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1688,60,82.41
15231,Mexico,4/4/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,1890,79,82.41
15232,Mexico,4/5/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,2143,94,82.41
15233,Mexico,4/6/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,2439,125,82.41
15234,Mexico,4/7/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,2785,141,82.41
15235,Mexico,4/8/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,3181,174,82.41
15236,Mexico,4/9/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,3441,194,82.41
15237,Mexico,4/10/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,3844,233,82.41
15238,Mexico,4/11/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,4219,273,82.41
15239,Mexico,4/12/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,4661,296,82.41
15240,Mexico,4/13/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,5014,332,82.41
15241,Mexico,4/14/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,5399,406,82.41
15242,Mexico,4/15/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,5847,449,82.41
15243,Mexico,4/16/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,6297,486,82.41
15244,Mexico,4/17/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,6875,546,82.41
15245,Mexico,4/18/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,7497,650,82.41
15246,Mexico,4/19/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,8261,686,82.41
15247,Mexico,4/20/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,8772,712,82.41
15248,Mexico,4/21/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,9501,857,82.41
15249,Mexico,4/22/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,10544,970,82.41
15250,Mexico,4/23/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,11633,1069,82.41
15251,Mexico,4/24/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,12872,1221,82.41
15252,Mexico,4/25/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,13842,1305,82.41
15253,Mexico,4/26/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,14677,1351,82.41
15254,Mexico,4/27/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,15529,1434,82.41
15255,Mexico,4/28/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,16752,1569,82.41
15256,Mexico,4/29/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,17799,1732,82.41
15257,Mexico,4/30/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,19224,1859,82.41
15258,Mexico,5/1/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,20739,1972,82.41
15259,Mexico,5/2/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,22088,2061,82.41
15260,Mexico,5/3/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,23471,2154,82.41
15261,Mexico,5/4/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,24905,2271,82.41
15262,Mexico,5/5/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,26025,2507,82.41
15263,Mexico,5/6/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,27634,2704,82.41
15264,Mexico,5/7/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,29616,2961,82.41
15265,Mexico,5/8/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,31522,3160,82.41
15266,Mexico,5/9/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,33460,3353,82.41
15267,Mexico,5/10/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,35022,3465,82.41
15268,Mexico,5/11/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,36327,3573,82.41
15269,Mexico,5/12/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,38324,3926,82.41
15270,Mexico,5/13/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,40186,4220,82.41
15271,Mexico,5/14/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,42595,4477,82.41
15272,Mexico,5/15/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,45032,4767,82.41
15273,Mexico,5/16/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,47144,5045,82.41
15274,Mexico,5/17/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,49219,5177,82.41
15275,Mexico,5/18/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,51633,5332,82.41
15276,Mexico,5/19/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,54346,5666,82.41
15277,Mexico,5/20/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,56594,6090,82.41
15278,Mexico,5/21/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,59567,6510,82.41
15279,Mexico,5/22/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,62527,6989,82.41
15280,Mexico,5/23/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,65856,7179,82.41
15281,Mexico,5/24/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,68620,7394,82.41
15283,Mexico,5/25/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,71105,7633,82.41
15284,Mexico,5/26/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,74560,8134,82.41
15285,Mexico,5/27/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,78023,8597,82.41
15286,Mexico,5/28/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,81400,9044,82.41
15287,Mexico,5/29/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,84627,9415,82.41
15288,Mexico,5/30/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,87512,9779,82.41
15289,Mexico,5/31/2020,3,,1,3,1,,2,1,,3,1,,1,0,,2,1,,2,1,,0,,,90664,9930,82.41
16817,Nigeria,1/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16818,Nigeria,1/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16819,Nigeria,1/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16820,Nigeria,1/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16821,Nigeria,1/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16822,Nigeria,1/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16823,Nigeria,1/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16824,Nigeria,1/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16825,Nigeria,1/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16826,Nigeria,1/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16827,Nigeria,1/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16828,Nigeria,1/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16829,Nigeria,1/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16830,Nigeria,1/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16831,Nigeria,1/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16832,Nigeria,1/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16833,Nigeria,1/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16834,Nigeria,1/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16835,Nigeria,1/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16836,Nigeria,1/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16837,Nigeria,1/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,11.11
16838,Nigeria,1/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16839,Nigeria,1/23/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16840,Nigeria,1/24/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16841,Nigeria,1/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16842,Nigeria,1/26/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16843,Nigeria,1/27/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16844,Nigeria,1/28/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16845,Nigeria,1/29/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16846,Nigeria,1/30/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,16.67
16847,Nigeria,1/31/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16848,Nigeria,2/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16850,Nigeria,2/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16851,Nigeria,2/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16852,Nigeria,2/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16853,Nigeria,2/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16854,Nigeria,2/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16855,Nigeria,2/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16856,Nigeria,2/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16857,Nigeria,2/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16858,Nigeria,2/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16859,Nigeria,2/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16860,Nigeria,2/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16861,Nigeria,2/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16862,Nigeria,2/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16863,Nigeria,2/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16864,Nigeria,2/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16865,Nigeria,2/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16866,Nigeria,2/18/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16867,Nigeria,2/19/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16868,Nigeria,2/20/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16869,Nigeria,2/21/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16870,Nigeria,2/22/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16871,Nigeria,2/23/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16872,Nigeria,2/24/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16873,Nigeria,2/25/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16874,Nigeria,2/26/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16875,Nigeria,2/27/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,0,22.22
16876,Nigeria,2/28/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16877,Nigeria,2/29/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16878,Nigeria,3/1/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16879,Nigeria,3/2/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16880,Nigeria,3/3/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16881,Nigeria,3/4/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16882,Nigeria,3/5/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16883,Nigeria,3/6/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16884,Nigeria,3/7/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16885,Nigeria,3/8/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,0,22.22
16886,Nigeria,3/9/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16887,Nigeria,3/10/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16888,Nigeria,3/11/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16889,Nigeria,3/12/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16890,Nigeria,3/13/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16891,Nigeria,3/14/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16892,Nigeria,3/15/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16893,Nigeria,3/16/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,0,22.22
16894,Nigeria,3/17/2020,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,0,22.22
16895,Nigeria,3/18/2020,0,,,1,0,,1,1,,3,0,,0,,,0,,,0,,,0,,,8,0,36.57
16896,Nigeria,3/19/2020,0,,,1,0,,1,1,,3,0,,0,,,0,,,0,,,0,,,8,0,36.57
16897,Nigeria,3/20/2020,2,,0,1,0,,2,0,,3,0,,0,,,0,,,0,,,0,,,12,0,44.91
16898,Nigeria,3/21/2020,2,,0,1,0,,2,0,,3,0,,0,,,0,,,0,,,0,,,22,0,44.91
16899,Nigeria,3/22/2020,2,,0,1,0,,2,0,,3,0,,0,,,0,,,0,,,0,,,30,0,44.91
16900,Nigeria,3/23/2020,2,,1,1,0,,2,0,,3,0,,0,,,1,0,,0,,,0,,,40,1,48.61
16901,Nigeria,3/24/2020,2,,1,1,0,,2,0,,3,0,,0,,,1,0,,0,,,0,,,44,1,48.61
16902,Nigeria,3/25/2020,2,,1,1,0,,2,0,,3,0,,0,,,1,0,,0,,,0,,,51,1,48.61
16903,Nigeria,3/26/2020,3,,1,1,0,,2,0,,3,0,,0,,,1,0,,0,,,0,,,65,1,52.31
16904,Nigeria,3/27/2020,3,,1,1,0,,2,0,,3,0,,0,,,1,0,,0,,,0,,,70,1,52.31
16905,Nigeria,3/28/2020,3,,1,1,0,,2,0,,4,0,,0,,,1,0,,0,,,0,,,89,1,55.09
16906,Nigeria,3/29/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,111,1,82.87
16907,Nigeria,3/30/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,131,2,82.87
16908,Nigeria,3/31/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,135,2,82.87
16909,Nigeria,4/1/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,174,2,82.87
16910,Nigeria,4/2/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,184,2,82.87
16911,Nigeria,4/3/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,210,4,82.87
16912,Nigeria,4/4/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,214,4,82.87
16913,Nigeria,4/5/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,232,5,82.87
16914,Nigeria,4/6/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,238,5,82.87
16915,Nigeria,4/7/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,254,6,82.87
16916,Nigeria,4/8/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,276,6,82.87
16917,Nigeria,4/9/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,288,7,82.87
16918,Nigeria,4/10/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,305,7,82.87
16919,Nigeria,4/11/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,318,10,82.87
16920,Nigeria,4/12/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,323,10,82.87
16921,Nigeria,4/13/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,343,10,82.87
16922,Nigeria,4/14/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,373,11,82.87
16923,Nigeria,4/15/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,407,12,82.87
16924,Nigeria,4/16/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,442,13,82.87
16925,Nigeria,4/17/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,493,17,82.87
16926,Nigeria,4/18/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,542,19,82.87
16927,Nigeria,4/19/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,627,21,82.87
16928,Nigeria,4/20/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,665,22,82.87
16929,Nigeria,4/21/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,665,22,82.87
16930,Nigeria,4/22/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,0,,0,,,873,28,82.87
16931,Nigeria,4/23/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,1,,0,,,981,31,85.65
16932,Nigeria,4/24/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,1,,0,,,1095,32,85.65
16933,Nigeria,4/25/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,1,,0,,,1182,35,85.65
16934,Nigeria,4/26/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,1,,0,,,1273,40,85.65
16935,Nigeria,4/27/2020,3,,1,3,0,,2,0,,4,0,,2,0,,2,0,,2,1,,0,,,1337,40,85.65
